date,asset,pred_mu,real_mu,pred_vol,real_vol,correct_dir
2021-03-01,TSLA,1.096837257128237,-1.0895348918512102,0.705037231912129,0.9169071041363301,0
2021-03-01,MSFT,0.42564368927860813,-0.228756031587817,0.2425964523968873,0.25827917763172914,0
2021-03-01,AMZN,0.3648470736711976,-0.31730035375347887,0.2740714026903597,0.26743423632692875,0
2021-04-01,SPY,0.25716057208668136,0.520983329448073,0.1519035980632168,0.10050281618007788,1
2021-04-01,QQQ,0.37031659125856703,0.4324626996940051,0.24775910158676798,0.14517655960196318,1
2021-04-01,TLT,-0.02007088004943214,0.09231869414140807,0.15014359324488083,0.09723802259478245,0
2021-04-01,IEF,-0.00101532454554103,0.0800542574493952,0.0550563219855406,0.043750567284091615,0
2021-04-01,SHY,0.009170576487276266,0.004180365545116249,0.004965927120907265,0.0036013365932679154,1
2021-04-01,GLD,0.08654014128370666,0.43053673228435274,0.1598615166304551,0.11120341946363778,1
2021-04-01,AAPL,0.0692723480748148,0.9200473588680564,0.37134097808812916,0.21559503211310252,1
2021-04-01,NVDA,0.7197205228512188,0.9371591714625005,0.48008964659861064,0.40354373572128505,1
2021-04-01,TSLA,0.9722387267427077,0.5538631149042339,0.7698807358641481,0.5477794486596349,1
2021-04-01,MSFT,0.41582939561161425,0.48020070146102567,0.2542569208925901,0.19378584872748464,1
2021-04-01,AMZN,0.3446740813463721,0.8486233806853103,0.2654178339586664,0.20687223218388845,1
2021-05-03,SPY,0.2751751743548888,0.0715843865084165,0.1279112811515714,0.13657231084582216,1
2021-05-03,QQQ,0.37366900316726537,-0.07858223026940703,0.2008229008608126,0.19880490301996762,0
2021-05-03,TLT,-0.012419713756966749,0.004676535651236158,0.1250683186075177,0.08944788684399849,0
2021-05-03,IEF,0.004542478400220112,0.03418935059379535,0.049241981022420785,0.03497337427512229,1
2021-05-03,SHY,0.008816617962815678,0.005569407020556305,0.004300338726650319,0.003568309097846386,1
2021-05-03,GLD,0.11058410379502213,0.7647679654836455,0.13822047056247214,0.09639700819777691,1
2021-05-03,AAPL,0.12725751980224226,-0.668219204388663,0.30089290374771116,0.24138819115007604,0
2021-05-03,NVDA,0.7325898981776907,1.5579171895956492,0.43622806722357116,0.4053967068467989,1
2021-05-03,TSLA,0.9403519877975453,-1.390398595049624,0.6632246837331313,0.4368053556823909,0
2021-05-03,MSFT,0.4186563958965794,-0.19663758063613068,0.22425653101405196,0.2173399424523907,0
2021-05-03,AMZN,0.3787403709038457,-0.53101099547907,0.23802968229418142,0.210904885432218,0
2021-06-01,SPY,0.2608773055404266,0.2418824176433368,0.1299546677676774,0.09421125260817048,1
2021-06-01,QQQ,0.3428203371293786,0.7621357528953183,0.19640529953192126,0.11331385013276891,1
2021-06-01,TLT,-0.01304921768612383,0.5308819986218394,0.108612564805825,0.13560741069057003,0
2021-06-01,IEF,0.005660386057255294,0.12553394144165608,0.042985105989586284,0.050504367194608546,1
2021-06-01,SHY,0.00851803111346637,-0.018072946829588155,0.00398678233131779,0.0062504525867096835,0
2021-06-01,GLD,0.1519735624147543,-0.8434481299173293,0.1193560591762319,0.16237383528410482,0
2021-06-01,AAPL,0.06799410383428472,1.1799290603351342,0.26976633844016645,0.15515421016619135,1
2021-06-01,NVDA,0.7684133926502472,2.5358655126516214,0.41851252369839526,0.29678773081342413,1
2021-06-01,TSLA,0.8099039004839855,1.1053719980199768,0.5610370428993546,0.3978910741504728,1
2021-06-01,MSFT,0.3781889241990919,1.0998356507398923,0.21874035106984915,0.13443143577260944,1
2021-06-01,AMZN,0.31384966515752144,0.8151249234826126,0.22202528864240167,0.17886804600283868,1
2021-07-01,SPY,0.2634757966359278,0.20412015725370436,0.11212023453220758,0.11292380008918403,1
2021-07-01,QQQ,0.37063657854994275,0.340565663043066,0.15708505031333903,0.10849574263507428,1
2021-07-01,TLT,0.022751880482019572,0.5404377747142077,0.12191204273923505,0.1500288222448136,1
2021-07-01,IEF,0.012561144931895826,0.29165039385143166,0.04562369821913942,0.057888434187943184,1
2021-07-01,SHY,0.006391949371103292,0.02506855405456232,0.00525167987755163,0.005632418306131007,1
2021-07-01,GLD,0.08669550997436315,0.24705969331299338,0.14255239947732623,0.08233123221371519,1
2021-07-01,AAPL,0.14552977926369992,0.7250297921729274,0.21852447186495152,0.22316912426650107,1
2021-07-01,NVDA,0.8944943357098429,-9.137516505953714,0.3594863116940426,2.6278229418565573,0
2021-07-01,TSLA,0.8269952298814839,0.6073075364521774,0.4725662611368069,0.34899432189115587,1
2021-07-01,MSFT,0.428186507240557,0.5806687625252778,0.17957634250999094,0.1430537815739787,1
2021-07-01,AMZN,0.3445698725613755,-0.298159102514437,0.19865079227395088,0.35597158847534693,0
2021-08-02,SPY,0.25933954381010105,0.38075786043179116,0.11086322667588701,0.0840447436140774,1
2021-08-02,QQQ,0.36829486272329776,0.5005622032227754,0.13440634009999958,0.10470874792598825,1
2021-08-02,TLT,0.057413941926076205,-0.14200972139748602,0.1344274057512408,0.10640280620803004,0
2021-08-02,IEF,0.03127022309952419,-0.09908983548124173,0.05175348797580379,0.04199640655038162,0
2021-08-02,SHY,0.007647474595252961,-0.00833507558044122,0.005372976015639669,0.004515903512922963,0
2021-08-02,GLD,0.09716364203956726,0.01674113576637335,0.11728320980610146,0.15223924606942454,1
2021-08-02,AAPL,0.18328968525497202,0.5266203901992217,0.21633885010735707,0.1877895219993595,1
2021-08-02,NVDA,0.2175666511731213,1.5709177473507379,1.8900746783613367,0.3683121887559923,1
2021-08-02,TSLA,0.8145485032371945,0.48486724251335733,0.4144185952238547,0.32985501904923,1
2021-08-02,MSFT,0.43785074077229846,0.7100039711435611,0.15934010435399165,0.15235627920186043,1
2021-08-02,AMZN,0.29820921652706334,0.5050016406543314,0.29686053393356554,0.16507076580011576,1
2021-09-01,SPY,0.2670013925951284,-0.4659901599750098,0.09673508395870418,0.1392561911414453,0
2021-09-01,QQQ,0.3775724097535129,-0.6497856066562102,0.11938703340046831,0.1474288849603279,0
2021-09-01,TLT,0.044546902776241536,-0.27796932963463794,0.11851318616165761,0.14910062767636226,0
2021-09-01,IEF,0.022443419666387326,-0.15633331295748798,0.046357542933640264,0.05389801346393281,0
2021-09-01,SHY,0.006405526352138631,-0.006949248615057968,0.004899430319191153,0.004763949215280265,0
2021-09-01,GLD,0.0922767512737348,-0.3557362929653851,0.12887185926268965,0.15095147316803623,0
2021-09-01,AAPL,0.20934781351775933,-0.7795263572427364,0.2017655334522681,0.21028569422776697,0
2021-09-01,NVDA,0.3096386145721727,-0.900901044149816,1.3501019781150065,0.2963833743158454,0
2021-09-01,TSLA,0.7893731556586886,0.6855292643290585,0.3674148016649353,0.2523884360573813,1
2021-09-01,MSFT,0.4542021682187585,-0.49486358878012565,0.15444363122473292,0.2128390311639443,0
2021-09-01,AMZN,0.3142043539441342,-0.6802250122102639,0.23930591070981702,0.16876879497199232,0
2021-10-01,SPY,0.21867185279834883,0.6987082497728032,0.12588081906139356,0.1042044620964026,1
2021-10-01,QQQ,0.3095503457223158,0.8861642826050566,0.1421681980337669,0.14085029979636143,1
2021-10-01,TLT,0.022899475865970645,0.09925769481698099,0.13472562250315026,0.14209949929357618,1
2021-10-01,IEF,0.010608271098918843,-0.11060301554441532,0.050649017679810754,0.04473228450735087,0
2021-10-01,SHY,0.005533907034246035,-0.05300157308119546,0.004866891880434643,0.0068509416323260346,0
2021-10-01,GLD,0.06308055205017737,0.21784609294158486,0.1394176301325855,0.1124062278428206,1
2021-10-01,AAPL,0.14400418749135085,0.5369262407247573,0.20773655762301763,0.18889440750611095,1
2021-10-01,NVDA,0.22920242129655524,2.7090390719659467,0.9782361703069546,0.3685436674351242,1
2021-10-01,TSLA,0.7825072678435762,5.501057476579806,0.31410811703405705,0.5078261207790683,1
2021-10-01,MSFT,0.3914844997252306,1.5909099231434083,0.1962612101624209,0.21188108537983927,1
2021-10-01,AMZN,0.24808738328835606,0.15687922565613954,0.21001919514772543,0.25130674072146897,1
2021-11-01,SPY,0.2501795530130371,-0.24284629676355074,0.1147224038695989,0.13304764851116227,0
2021-11-01,QQQ,0.3476896416023619,0.004630638102065543,0.1394768742262737,0.17280570018103392,1
2021-11-01,TLT,0.028300260079397864,0.49134997829674365,0.1378479341506543,0.1886742102891827,1
2021-11-01,IEF,0.0028958054593518335,0.1479143182304603,0.047460136449091035,0.08104487936187794,1
2021-11-01,SHY,0.001727560332692269,-0.0069011032132286765,0.006125573482032111,0.014038167697111668,0
2021-11-01,GLD,0.07314402586629076,-0.089302872296674,0.12598955150436322,0.1333596292393575,0
2021-11-01,AAPL,0.1696794170863426,1.2385619443897258,0.19803852390108623,0.2300257061419135,1
2021-11-01,NVDA,0.3930417259949388,2.5714926366100115,0.7460821488580857,0.6631971528487529,1
2021-11-01,TSLA,1.0949806760729472,-0.9738238681994786,0.4716626204906449,0.6501615281028518,0
2021-11-01,MSFT,0.4704364314431926,0.03972791102213513,0.21128473959999788,0.1704993201942785,1
2021-11-01,AMZN,0.24166646617030274,0.48679382813761984,0.23020253005449204,0.29231561429025454,1
2021-12-01,SPY,0.21729063093317771,0.6490842961182755,0.131256273857386,0.17062638339875233,1
2021-12-01,QQQ,0.3245377839679176,0.354201677634816,0.1620723611943352,0.23355193565481433,1
2021-12-01,TLT,0.05874931236605021,-0.32204639891104314,0.16680831367437451,0.13873115647204678,0
2021-12-01,IEF,0.012467618046892786,-0.09549625234419512,0.06711088492665268,0.04889883722019781,0
2021-12-01,SHY,0.0011535129509434045,-0.029381482075894638,0.010658495668828111,0.00923210458879171,0
2021-12-01,GLD,0.061789222777110325,0.34576516123259227,0.12812890647350178,0.08930200803198303,1
2021-12-01,AAPL,0.23946268635686363,0.9418887143377721,0.22329319349931354,0.2990343611565402,1
2021-12-01,NVDA,0.5309345692642125,-0.6076093704170407,0.6981936167235336,0.6336126686871987,0
2021-12-01,TSLA,0.9624215187143297,-0.25399355689585246,0.568924554812324,0.6009099383823631,0
2021-12-01,MSFT,0.4417531193574525,0.26147138212591203,0.19760563380561627,0.2773371112961603,1
2021-12-01,AMZN,0.25571230371158915,-0.3636623460593351,0.26108144238913106,0.22193150034844256,0
2022-01-03,SPY,0.24841804700672931,-0.5053898480229626,0.14729510457688355,0.1875098338449119,0
2022-01-03,QQQ,0.3329377667334131,-0.9951856706567556,0.19287001477758403,0.2810231334579711,0
2022-01-03,TLT,0.013578352848483835,-0.16681526808851244,0.16660879573333273,0.1378455348750965,0
2022-01-03,IEF,-0.0018540093688209907,-0.14559433069989325,0.06269866111318904,0.059151206229732536,1
2022-01-03,SHY,-0.001688880948187237,-0.07035212886034392,0.009935653169274482,0.012037482454428918,1
2022-01-03,GLD,0.06789189310756238,0.04357616451228363,0.1178298268107577,0.12349931930309073,1
2022-01-03,AAPL,0.30272972431650363,-0.36306282367982484,0.25847905496361984,0.3294586655191942,0
2022-01-03,NVDA,0.476253587839759,-1.9706332335423011,0.6452098812500745,0.5445327737396891,0
2022-01-03,TSLA,0.9911863524186704,-3.101373275471692,0.6798361017475318,0.723309575776942,0
2022-01-03,MSFT,0.4251999765652564,-0.7412297412870901,0.2312902124142251,0.3098589075019664,0
2022-01-03,AMZN,0.23240186919925887,-1.415300747617526,0.2429687826896483,0.3592011815309516,0
2022-02-01,SPY,0.1946553529874682,-0.44049682573377025,0.1725550087336874,0.22776810608872822,0
2022-02-01,QQQ,0.24470453067983966,-0.7375250241604259,0.24788382426465488,0.32412455892345654,0
2022-02-01,TLT,-0.000332857976434276,-0.3111211100076883,0.15498304309183547,0.20448577289551936,1
2022-02-01,IEF,-0.01243750651985778,-0.039730790191580635,0.061222900971679955,0.10468978509701052,1
2022-02-01,SHY,-0.006241813745705319,-0.06619076114375133,0.011062398893475095,0.02897912273508407,1
2022-02-01,GLD,0.06344723962308224,0.8738874152527054,0.12123881552391487,0.1273612612402558,1
2022-02-01,AAPL,0.25798506641720326,-0.5617725663302955,0.3093851714583379,0.24112378153800715,0
2022-02-01,NVDA,0.3058129820724497,-0.22586404707139884,0.6092858115565672,0.6992124215259016,0
2022-02-01,TSLA,0.7569143040378407,-1.0689176150004558,0.7380628515698098,0.6077082658204257,0
2022-02-01,MSFT,0.34233348305484246,-0.4520539282036715,0.27114506898329516,0.3467881892910623,0
2022-02-01,AMZN,0.13265478468127703,-0.07823846279466196,0.31915286464442943,0.6366550065419628,0
2022-03-01,SPY,0.14533034924838423,0.8039301582860405,0.1993732188204764,0.22680807023302074,1
2022-03-01,QQQ,0.18231764741116943,0.9210036003817113,0.2853392456882553,0.33110765468659886,1
2022-03-01,TLT,-0.0008203304614516028,-0.8115036530285109,0.16281972517613746,0.23276768132287695,1
2022-03-01,IEF,-0.00552003308552804,-0.6297268405094103,0.07837563145288927,0.10839127987949221,1
2022-03-01,SHY,-0.007424062171387707,-0.19677669878710047,0.02029021110755103,0.020466292897708967,1
2022-03-01,GLD,0.11881614327107175,-0.04611996879773628,0.12787519571518555,0.21849149731917275,0
2022-03-01,AAPL,0.19328973186440773,1.0765950729071223,0.2807225156278646,0.31872820431527776,1
2022-03-01,NVDA,0.2649314905329691,2.227458022950784,0.656726104322956,0.7156619718343803,1
2022-03-01,TSLA,0.6682457267528211,3.012891957815325,0.6896610566964183,0.6006863174133709,1
2022-03-01,MSFT,0.29182931123860617,0.8005830246581622,0.30989349107282926,0.33701922749260593,1
2022-03-01,AMZN,0.13547275234678213,1.2333019712365814,0.47020178873641993,0.41939676261902215,1
2022-04-01,SPY,0.1763766870430304,-0.9782321929229316,0.20821043934216013,0.24644374936904181,0
2022-04-01,QQQ,0.2175514907690046,-1.4581076710443304,0.2969761219611671,0.34385566291188685,0
2022-04-01,TLT,-0.04682833480933858,-1.3649616824697328,0.19038605505164038,0.1725732654342704,1
2022-04-01,IEF,-0.04857222718743208,-0.5261226103971746,0.09365265926594206,0.08654398297420256,1
2022-04-01,SHY,-0.02108157015252094,-0.04751351511378088,0.021032188299264187,0.020861694544268283,1
2022-04-01,GLD,0.10289934574576225,-0.3589454204695852,0.16788402406276512,0.12935674386031606,0
2022-04-01,AAPL,0.23366049642712322,-1.0110766684195682,0.28995225889420934,0.3355064336073865,0
2022-04-01,NVDA,0.3597360257587756,-3.4841432497253138,0.6682050015922731,0.6516794156253061,0
2022-04-01,TSLA,0.8072932525635302,-1.9026102220434007,0.6329715573552074,0.6440759409927477,0
2022-04-01,MSFT,0.312294453866805,-1.0417290073275112,0.30969718575347915,0.4059941055031475,0
2022-04-01,AMZN,0.19186030465834442,-3.0854220687646476,0.4261222204524956,0.616916579581045,0
2022-05-02,SPY,0.10110643815644162,-0.09537948286908593,0.2396537219770648,0.31324191078536145,0
2022-05-02,QQQ,0.11293018809435439,-0.3959306640713365,0.3343406102763925,0.4167240469384777,0
2022-05-02,TLT,-0.13376642614548354,-0.07650391440755966,0.1851795837865714,0.21560450955606783,1
2022-05-02,IEF,-0.07924251694664379,0.08548914216174808,0.0909172993323716,0.09724509359222122,0
2022-05-02,SHY,-0.022476287323758018,0.04074189199861822,0.021096625614721587,0.02299612241387357,0
2022-05-02,GLD,0.07151289227536335,-0.08889804502598553,0.1542882672886101,0.13141395013555557,0
2022-05-02,AAPL,0.14939313164509513,-0.6061373443644893,0.32319284007409,0.4933960619173419,0
2022-05-02,NVDA,0.12053909829447614,-0.47343377010413557,0.6859474951047307,0.7852017684376282,0
2022-05-02,TSLA,0.6353420597706277,-2.0040915138360442,0.6527908892648931,0.8723586223714741,0
2022-05-02,MSFT,0.23706219739543294,-0.44972813014795676,0.3716031296533648,0.3792710878460513,0
2022-05-02,AMZN,-0.012477890971444021,-0.10829216568257927,0.5737944193290666,0.5864950299277003,1
2022-06-01,SPY,0.0898646187247913,-0.816233840308147,0.2712103139671335,0.2998873986499661,0
2022-06-01,QQQ,0.08292964259357972,-0.9065761155728973,0.36768702221332733,0.3712345862411395,0
2022-06-01,TLT,-0.13032452468755282,-0.01766441800515217,0.19899834949210732,0.2228436408027674,1
2022-06-01,IEF,-0.06931758215989865,0.08113370551536914,0.09460255467975903,0.1268693205309973,0
2022-06-01,SHY,-0.018641082122827515,-0.024038504094931135,0.02221817513692015,0.03320053783913811,1
2022-06-01,GLD,0.06172274802225538,-0.2650492382801599,0.14124894635411445,0.14724425715171197,0
2022-06-01,AAPL,0.10406454025124517,-0.7413860316013778,0.4044493403023514,0.3913017752177876,0
2022-06-01,NVDA,0.0864624494428861,-2.57704489234085,0.7217288382458941,0.638688351646924,0
2022-06-01,TSLA,0.47512863123893684,-0.7304418278840359,0.7629016448452928,0.7302745787113548,0
2022-06-01,MSFT,0.19640735262201672,-0.5154382829297948,0.3656797990613144,0.3632455552564724,0
2022-06-01,AMZN,-0.01446747173027618,-12.745736553515163,0.5749454458749562,3.3104216537108204,1
2022-07-01,SPY,0.034827345002830225,0.834316180228158,0.28172793122139134,0.19062115600758978,1
2022-07-01,QQQ,0.022589034745657967,1.333145171594524,0.3630769619877955,0.2638824174099375,1
2022-07-01,TLT,-0.12230283741244945,0.19060960501008095,0.20988725520755366,0.19312669911511499,0
2022-07-01,IEF,-0.05925787847070926,0.10957049390768381,0.11135087383462032,0.10640764237044555,0
2022-07-01,SHY,-0.018769407950127878,-0.041725777267211495,0.027657863872915776,0.02476754687071156,1
2022-07-01,GLD,0.041370356553881736,-0.29867150089996386,0.13893823403039782,0.14088858375501065,0
2022-07-01,AAPL,0.0532793609520898,1.730756342303867,0.39135989662209875,0.2513270916097694,1
2022-07-01,NVDA,-0.07905000776282026,3.0454846098492965,0.6726881623102454,0.4773100226638304,0
2022-07-01,TSLA,0.40143662486305487,3.5211348465314716,0.7307629641086072,0.5530429804348781,1
2022-07-01,MSFT,0.1536922400258333,0.7430514351129722,0.3613869278658739,0.3497430016415671,1
2022-07-01,AMZN,-0.7816553634783824,2.572081157813718,2.0829791485357485,0.528266128649571,0
2022-08-01,SPY,0.08936922069543024,-0.3529779540787792,0.24719944399715682,0.20126621553732163,0
2022-08-01,QQQ,0.10551386927006363,-0.5208121171729863,0.3283545368799757,0.2651838103030917,0
2022-08-01,TLT,-0.08720467052088512,-0.7111548882971577,0.1960986413801851,0.1901247932006794,1
2022-08-01,IEF,-0.038401144365174895,-0.4869746799067203,0.10316517322660133,0.09487802815757611,1
2022-08-01,SHY,-0.01753488639112601,-0.09558990232341458,0.025088574469461836,0.02249665476307268,1
2022-08-01,GLD,0.02630329424718804,-0.32593006191162877,0.13767181444403068,0.12217371557882432,0
2022-08-01,AAPL,0.16310652632408962,-0.16064747508042254,0.340157569593975,0.26752473473138366,0
2022-08-01,NVDA,0.10898262428477097,-1.9282484547601277,0.6106797723189042,0.5969161621534871,0
2022-08-01,TSLA,0.5870281640172195,-8.7040947002859,0.6702552981580833,2.3413600646177266,0
2022-08-01,MSFT,0.19970949529587462,-0.6374831874594507,0.3657777383680673,0.2464120801085987,0
2022-08-01,AMZN,-0.5699350235584186,-0.5445199469308956,1.5694860106548771,0.35487250621554334,1
2022-09-01,SPY,0.05746360342768586,-0.9034131393995488,0.22276811052356452,0.2622937790554948,0
2022-09-01,QQQ,0.061260739712714375,-1.0380552992204417,0.29181160226418734,0.30228793665377374,0
2022-09-01,TLT,-0.14655237749135352,-0.6203068823594453,0.1923265882044809,0.24186075917514885,1
2022-09-01,IEF,-0.07565064377102436,-0.3590819367090621,0.09862917974374617,0.13598453107011246,1
2022-09-01,SHY,-0.023660367856491078,-0.12447014549709046,0.022782962940210406,0.026707612027912837,1
2022-09-01,GLD,-0.008049542057805817,0.05676337963880758,0.12692741288456807,0.17329968078456623,0
2022-09-01,AAPL,0.13618715296359377,-1.1652687589706567,0.29888586525634087,0.38651221020510296,0
2022-09-01,NVDA,-0.09320196328707131,-1.1748057714072773,0.6293761382105247,0.48601587158389553,1
2022-09-01,TSLA,0.008562651834959772,-1.454985592069896,1.8322120574650882,0.5506918302962743,0
2022-09-01,MSFT,0.13870969641677428,-0.8947189532876867,0.3041934507599657,0.3077621227705577,0
2022-09-01,AMZN,-0.5720784222260547,-1.095695792475054,1.1010390437101008,0.4027320175671896,1
2022-10-03,SPY,-0.00100375742528392,0.6069963474600613,0.24377320889605575,0.2677607105773223,0
2022-10-03,QQQ,-0.005628681511560118,0.12022415268908881,0.2948214309123764,0.3277785946859461,0
2022-10-03,TLT,-0.1751732738314525,-0.8268759141069562,0.22178181040817227,0.18780016016717374,1
2022-10-03,IEF,-0.0926514760804663,-0.34105852665934133,0.12221452893756568,0.0921716843347883,1
2022-10-03,SHY,-0.029741976606440845,-0.07377468296511269,0.0248890616815334,0.023423458275864104,1
2022-10-03,GLD,-0.003633650306401299,-0.3724441707495263,0.15600059329343297,0.14308932397386526,1
2022-10-03,AAPL,0.056583343808105924,0.7552466479159481,0.34739461599516197,0.4200810684752579,1
2022-10-03,NVDA,-0.15852711973710054,1.1142794387743011,0.5568005501573337,0.5812546227090504,0
2022-10-03,TSLA,-0.08444309065294993,-0.5795197039868509,1.3577066267601574,0.5832516133192039,1
2022-10-03,MSFT,0.07661641669651953,-0.5339326213901923,0.3037036322842368,0.47466617816091533,0
2022-10-03,AMZN,-0.6041778376945754,-2.0124052751553747,0.8263439771780251,0.5377649235185135,1
2022-11-01,SPY,0.036086272491677666,0.7302567290266584,0.2522107731466725,0.2782144571664807,1
2022-11-01,QQQ,0.0021417232561789625,0.8532343878385173,0.30771519353473104,0.3778999603637854,1
2022-11-01,TLT,-0.21362374924376543,1.0930189201015703,0.20801876892730967,0.22915857097082587,0
2022-11-01,IEF,-0.10727038050807816,0.5405215486427273,0.10828197204811604,0.10768538103394533,0
2022-11-01,SHY,-0.03239371295361346,0.09649403741273543,0.024450876749093513,0.025272999769621263,0
2022-11-01,GLD,-0.025644066432859516,1.0945559263134377,0.1482423491048363,0.19238111618545337,0
2022-11-01,AAPL,0.09918157547128062,-0.08384656862266748,0.39544195844145275,0.4724008765022426,0
2022-11-01,NVDA,-0.07996188924776526,3.0722519602049454,0.5618423378514374,0.7148062227927122,0
2022-11-01,TSLA,-0.11221658255835676,-1.6494787491309877,1.0430248229609576,0.6958834563498362,1
2022-11-01,MSFT,0.03938137845490497,1.415717522496561,0.39882043388793625,0.44700705017039544,1
2022-11-01,AMZN,-0.6921720822566165,-0.007576967334601559,0.6986877652842268,0.5790375252932078,1
2022-12-01,SPY,0.07824509580283355,-0.7916915064247676,0.25911364593854896,0.1833841596356173,0
2022-12-01,QQQ,0.053950581001068164,-1.23069358973851,0.33678957512789826,0.22640110278362988,0
2022-12-01,TLT,-0.13417983521218343,-0.47479782452331953,0.22407364138727937,0.21867968508226507,1
2022-12-01,IEF,-0.0680845487995458,-0.23564662821497917,0.10931860427939133,0.09429961779661536,1
2022-12-01,SHY,-0.02461730232172143,-0.027810155677554516,0.024883096094428712,0.021520226187977536,1
2022-12-01,GLD,0.04151104688489305,0.23868153957916505,0.16995922039414257,0.148711233676353,1
2022-12-01,AAPL,0.08919824982322122,-1.9917924105902054,0.423847698689747,0.30647730278627877,0
2022-12-01,NVDA,0.10912525620217677,-2.0103552047470834,0.6353262676063915,0.5369940516876615,0
2022-12-01,TSLA,-0.20034376197928394,-6.648195170094206,0.8833789907683159,0.7994251016188937,1
2022-12-01,MSFT,0.12267106133600558,-0.7007255664859584,0.4191207834056415,0.2596952265940124,0
2022-12-01,AMZN,-0.6501124157340878,-1.2214941489958195,0.6268337836876579,0.34734235012799697,1
2023-01-03,SPY,0.026611287275470533,1.098141235726545,0.22610090006488773,0.16562799784656504,1
2023-01-03,QQQ,-0.022569760810537937,2.0070302579642036,0.2905019572056783,0.23986026700468252,0
2023-01-03,TLT,-0.1550966383014743,0.8026689665411162,0.22043783494228134,0.18559247531760165,0
2023-01-03,IEF,-0.07816325897013349,0.3888151493378107,0.10141477219816647,0.09620177125571384,0
2023-01-03,SHY,-0.024807977955551078,0.08267274878927022,0.022668609219370053,0.021756658827536735,0
2023-01-03,GLD,0.05383988339514123,0.4820810781089868,0.15683468852120086,0.15303079874328682,1
2023-01-03,AAPL,-0.035656660919139146,2.2798615235311397,0.3789406917162339,0.22214694919118871,0
2023-01-03,NVDA,-0.018889987231162957,5.195470992583118,0.597589883546212,0.5606040600730563,0
2023-01-03,TSLA,-0.5870635258832713,6.984839440036026,0.8838881076529115,0.7172512955840019,0
2023-01-03,MSFT,0.07368243952446153,1.2556484073558027,0.3482048664866767,0.3575687512511367,1
2023-01-03,AMZN,-0.682970965339577,3.3962707681292557,0.505729256620654,0.4207286030822855,0
2023-02-01,SPY,0.08027834609999192,-0.18274763948872108,0.20059993239272086,0.15759831411979078,0
2023-02-01,QQQ,0.07309127791114972,-0.02060116448442395,0.26804646857657793,0.24707328624685865,0
